id,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,admin3code,admin4code,population,elevation,dem,timezone,modificationdate
1470389,1791325,Wuda,Wuda,"Bayinsai,Ud,Wu-ta,Wu-ta-shih,Wuda,Wuda Qu,ba yin sai,wu da,wu da qu,乌达,乌达区,巴音赛",39.49944,106.71167,P,PPL,CN,,20,,,,129922,,1129,Asia/Shanghai,2012-01-18
3388033,1214882,Kisaran,Kisaran,"Kisaran,Kisaran Baru",2.9845,99.6158,P,PPLA2,ID,,26,,,,129911,,20,Asia/Jakarta,2016-01-07
5085283,1841598,Gyeongsan-si,Gyeongsan-si,"Gyeongsan,Gyeongsan-si,gyeongsan,gyeongsansi,경산,경산시",35.82333,128.73778,P,PPL,KR,,14,,,,129903,,59,Asia/Seoul,2014-03-30
8498898,64536,Baidoa,Baidoa,"BIB,Baidabho,Baidabo,Baidoa,Bajdabo,Bajdoa,Baydhabo,Iscia Baidoa,Isha Baydabo,Isha Baydhaba,Isha Baydhabo,bai duo ya,baidabo,baidoa,bydwa,ri ben yu,Байдабо,Байдоа,بيدوا,بیدوا,ბაიდოა,バイドア,拜多亞,日本語,바이다보",3.11383,43.6498,P,PPLA,SO,,04,,,,129839,,441,Africa/Mogadishu,2013-09-21
7506474,1171123,Mandi Bahauddin,Mandi Bahauddin,"Bahauddin,Mandi Bahauddin",32.58704,73.49123,P,PPLA2,PK,,04,,,,129733,,223,Asia/Karachi,2018-05-08
11352820,1513131,Navoiy,Navoiy,"Kermene,Kermine,NVI,Nava,Navoi,Navoiy,Navojis,Navojo,Navoy,Navoï,Nawayi,Nawayı,Nawoi,Nawoiy,Nazoy,Nevai,na wo yi,naboi,navo'i,navu~ai,nwawy,nwayy,nwayy  azbkstan,Навои,Навої,نوائی,نواوي,نوایی,نوایی، ازبکستان,نەڤایی,नवोई,ਨਵੋਈ,ナヴァーイー,纳沃伊,나보이",40.08444,65.37917,P,PPLA,UZ,,07,,,,129725,,392,Asia/Samarkand,2017-10-28
8923091,738743,Tokat,Tokat,"Dazimon,Evdokia,Gorad Takat,Provincia de Tokat,TJK,Tocat,Tokat,Tokat Province,Tokatas,Tokatiaen,Tokatiän,Tokatska provincie,Tokatská provincie,Tokhuat,Toqat,Tukat,tokateu,tokati,tokatto,tuo ka te,twkat,twqat,twqt,Τοκάτ,Горад Такат,Токат,Тохъат,Եվդոկիա,טוקט,توقات,توکات,თოქათი,トカット,托卡特,토카트",40.31389,36.55444,P,PPLA,TR,,60,,,,129702,,627,Europe/Istanbul,2014-06-26
1274265,2388873,Bimbo,Bimbo,"Bimbo,Bimo",4.25671,18.41583,P,PPLA,CF,,17,7731896,,,129655,,371,Africa/Bangui,2016-06-22
3827457,1273193,Deoria,Deoria,"Deoria,Deorija,de ao li ya,de'uriya,devariya,dywrya,dywrya  atrprdysh,Деория,دیوریا,دیوریا، اترپردیش,देवरिया,দেউরিয়া,德奥里亚",26.50167,83.77936,P,PPL,IN,,36,190,,,129570,,82,Asia/Kolkata,2014-10-14
4897383,1864416,Daitōchō,Daitocho,"Daito,Daitocho,Daitō,Daitōchō,da dong,da dong ding,大東,大東町",34.71378,135.62033,P,PPLA2,JP,,32,1864413,,,129521,,4,Asia/Tokyo,2017-07-27
9211250,4151909,Coral Springs,Coral Springs,"Coral Springs,Koral Springs,Koral Springsas,Koral-Springs,ke lei er si pu lin si,koleolseupeulingseu,korala springas,korarusupuringusu,kwral aspryngz  flwryda,kwral sbrnghz,Корал Спрингс,Корал-Спрингс,Корал-Спрінгс,كورال سبرنغز,کورال اسپرینگز، فلوریدا,کورل اسپرنگز، فلوریڈا,कोरल स्प्रिङ्गस्,コーラルスプリングス,科勒爾斯普林斯,코럴스프링스",26.27119,-80.2706,P,PPL,US,,FL,011,,,129485,3,4,America/New_York,2017-03-09
1145699,6146143,Sherbrooke,Sherbrooke,"Gorad Shehrbruk,Serbrukas,Sherbrooke,Sherbruk,YSC,she bu lu,she bu lu ke,sheruburukku,shrbrwk,shyrbrwk,syeleubeulukeu,Šerbrukas,Горад Шэрбрук,Шербрук,شربروک,شيربروك,شیربروک,შერბრუკი,シェルブルック,舍布碌,舍布魯克,셰르브루크",45.40008,-71.89908,P,PPL,CA,,10,05,43027,,129447,,175,America/Toronto,2016-06-22
2631146,2485801,Ouargla,Ouargla,"OGX,Ouargla,Quargla,Uargla,Warkala,Warqla,ualeugeulla,wa er ge la,war kla,warugura,wrqlh  aljzayr,wrqlt,Уаргла,Уаргла қаласы,ورقلة,ورقله، الجزایر,ورقلہ,วาร์กลา,ワルグラ,瓦尔格拉,우아르글라",31.94932,5.32502,P,PPLA,DZ,,50,,,,129402,,138,Africa/Algiers,2010-08-03
4772942,3183539,Acilia-Castel Fusano-Ostia Antica,Acilia-Castel Fusano-Ostia Antica,,41.76337,12.33078,P,PPL,IT,,07,RM,058091,05809110,129362,,5,Europe/Rome,2016-12-28
10448056,5402405,Thousand Oaks,Thousand Oaks,"Tauzand Ouks,Tauzend-Ouks,Tauzund Ouks,qian xiang shi,saujeondeuokeuseu,sauzandookusu,tawznd awks,tha'ujenda oksa,thwsnd awks,Таузанд Оукс,Таузенд-Оукс,Таузънд Оукс,تاوزند اوکس,تھاؤسینڈ اوکس,ثوسند أوكس,थाउजेन्ड ओक्स,サウザンドオークス,千橡市,사우전드오크스",34.17056,-118.83759,P,PPL,US,,CA,111,,,129339,270,274,America/Los_Angeles,2017-03-09
5090573,1846986,Andong,Andong,"An'dun,Andang,Andon,Andong,Andongas,Anto,Antō,an dong shi,andong,andongsi,andoni,andwng,xan dng,Андон,Аньдун,آندونگ,انڈونگ,อันดง,ანდონი,安东市,安東市,안동,안동시",36.56636,128.72275,P,PPLA,KR,,14,,,,129319,,103,Asia/Seoul,2017-10-04
6269734,1026014,Tete,Tete,"TET,Tete,Tetė,Vila-de-Santiago-Maior,tai te,tete,teteu,Τέτε,Тете,تیتے، موزمبیق,ტეტე,テテ,太特,테트",-16.15639,33.58667,P,PPLA,MZ,,08,,,,129316,,137,Africa/Maputo,2012-01-19
1410868,3893656,Copiapó,Copiapo,"CPO,Copiapo,Copiapó,Kop'japo,Kopiapo,Kopijapo,Kopjapo,Kuopejapa,Kuopėjapa,Qhupiyapu,ke pi ya bo,kopiapo,kwbyabw,kwpyapw,kwpyapw  shyly,Κοπιαπό,Копиапо,Копијапо,Копьяпо,Копіапо,كوبيابو,کوپیاپو,کوپیاپو، شیلی,კოპიაპო,コピアポ,科皮亞波,코피아포",-27.36679,-70.3314,P,PPLA,CL,,05,31,03101,,129280,,397,America/Santiago,2013-01-11
3401457,1633037,Palopo,Palopo,"LLO,Palopo,Paloppo,Wara",-2.9925,120.19694,P,PPL,ID,,38,,,,129273,,8,Asia/Makassar,2016-01-07
5426558,2541479,Nador,Nador,"NDR,Nador,Nadora,Nadoras,Nnadur,Nnaḍur,Nādora,Villa Nador,alnazwr,na zu er,nad xr,nadoleu,nazwr,Надор,الناظور,ناظور,นาดอร์,納祖爾,나도르",35.16813,-2.93352,P,PPLA3,MA,,02,381,0838101051,,129260,,19,Africa/Casablanca,2016-11-02
2716860,358840,Bilbays,Bilbays,"Belbeis,Bilbays,Bilbeis,Bilbes,Bilbês,blbys,بلبيس",30.42039,31.56223,P,PPL,EG,,14,,,,129211,,17,Africa/Cairo,2012-01-19
11386453,3645854,Charallave,Charallave,,10.24247,-66.85723,P,PPLA2,VE,,15,1508,,,129182,,311,America/Caracas,2012-01-03
4548466,115770,Shahr-e Kord,Shahr-e Kord,"CQD,QHK,Shahr Kord,Shahr Kurd,Shahr-e Kord,Shahrekord,Shakhre-Kord,shhr krd,Шахре-Корд,شهر كرد",32.32556,50.86444,P,PPLA,IR,,03,,,,129153,,2065,Asia/Tehran,2016-07-11
2416118,2849483,Regensburg,Regensburg,"Gorad Rehgensburg,Ratisbon,Ratisbona,Ratisbonne,Ratyzbona,Regensboerj,Regensburg,Regensburga,Regensburgas,Regensburgo,Regensbörj,Regenzburg,Rengschburg,Renkensmpournk,Rezno,Rēgensburga,Rėgensburgas,Rězno,ZPM,legenseubuleukeu,lei gen si bao,regensburgi,regensuburuku,rgnsbwrg,ryghnsbwrgh,rygnzbrg,Řezno,Ρέγκενσμπουργκ,Горад Рэгенсбург,Регензбург,Регенсбург,Реґенсбурґ,רגנסבורג,ريغنسبورغ,رگنسبورگ,ریگنزبرگ,რეგენსბურგი,レーゲンスブルク,雷根斯堡,레겐스부르크",49.01513,12.10161,P,PPLA2,DE,,02,093,09362,09362000,129151,,341,Europe/Berlin,2016-09-27
4890096,1857046,Mino,Mino,"Mino-shi,Minoh,Minoh City,ji mian,ji mian shi,箕面,箕面市",34.82691,135.47057,P,PPLA2,JP,,32,1857043,,,129127,,76,Asia/Tokyo,2017-07-27
1483184,1804208,Leiyang,Leiyang,"Lei-yang-hsien,Leiyang,lei yang,耒阳",26.40238,112.85908,P,PPLA3,CN,,11,,,,129116,,69,Asia/Shanghai,2012-01-18
312093,2073124,Darwin,Darwin,"DRW,Daarwin,Darvin,Darvina,Darvinas,Darvino,Darwin,Dārvina,Gorad Darvin,Ntargouin,Palmerston,Port Darwin,da er wen,da er wen gang,dar win,dara'u'ina,daravina,darvina,darvini,darwyn,dau~in,dawin,drwwyn,tarvin,Ντάργουιν,Горад Дарвін,Дарвин,Дарвін,Դարվին,דארווין,דרווין,داروين,داروین,داروین، قوزئی توپراق‌لاری,ڈارون,डार्विन,ডারউইন,ਡਾਰਵਿਨ,டார்வின்,ഡാർവിൻ,ดาร์วิน,ဒါဝင်မြို့,დარვინი,ダーウィン,达尔文,达尔文港,다윈",-12.46113,130.84185,P,PPLA,AU,,03,71000,,,129062,,31,Australia/Darwin,2017-04-20
7447860,1721168,Cadiz,Cadiz,"Cadiz,Cadiz Viejo",10.9465,123.288,P,PPL,PH,,06,H3,064504000,,129053,,12,Asia/Manila,2017-12-13
10144226,5097598,Elizabeth,Elizabeth,"Ehlizabeht,Ehlizabet,Elizabet,Elizabetas,Elizabeth,Elizabeth Town,Elizabeth Towne,Elizabethtown,Elizabets Towne,alyzabt  nywjrsy,alyzabyth,ellijabeseu,erizabesu,yi li sha bai,Елизабет,Елізабет,Элизабет,Элизабэт,אליזבת,إليزابيث,الزبتھ، نیو جرسی,الیزابت، نیوجرسی,エリザベス,伊麗莎白,엘리자베스",40.66399,-74.2107,P,PPLA2,US,,NJ,039,21000,,129007,6,7,America/New_York,2017-05-23
7899888,461835,Zyablikovo,Zyablikovo,"Zjablikovo,Zyablikovo,Зябликово",55.61667,37.76667,P,PPLX,RU,,48,490025,,,129000,,145,Europe/Moscow,2016-04-01
5754546,3519537,San Cristóbal de las Casas,San Cristobal de las Casas,"Ciudad Las Casas,Ciudad de las Casas,SZT,San Cristobal,San Cristobal de Las Casas,San Cristobal de las Casas,San Cristobal las Casas,San Cristóbal,San Cristóbal de Las Casas,San Cristóbal de las Casas,San Cristóbal las Casas",16.73176,-92.64126,P,PPLA2,MX,,05,078,,,128996,,2125,America/Mexico_City,2018-04-06
3800134,295548,Bat Yam,Bat Yam,"Bat Jam,Bat Jamas,Bat Yam,Bat-Jam,ba te ya mu,bat yam,bat-iami,bateuyam,bt yam,bt ym,Бат Јам,Бат Ям,Бат-Ям,בת ים,بات يام,بات یام,بت یام,ბათ-იამი,バト・ヤム,巴特亚姆,바트얌",32.02379,34.75185,P,PPL,IL,,05,,,,128979,,32,Asia/Jerusalem,2017-07-02
572163,1185111,Sātkhira,Satkhira,"Satkhira,Shatkhira,Sātkhira",22.70817,89.07185,P,PPL,BD,,82,4087,408782,40878200,128918,,11,Asia/Dhaka,2016-11-09
11371580,3630932,Palo Negro,Palo Negro,,10.17389,-67.54194,P,PPLA2,VE,,04,0507,,,128875,,437,America/Caracas,2012-01-03
9891595,4843564,Stamford,Stamford,"Rippowams,Stamford,Stamfordas,Stehmford,Stemford,ZTF,astmfwrd  kntykt,seutaempeodeu,si tan fu,stamfwrd,stemapharda,stmpwrd,styamapharda,sutanfodo,Стамфорд,Стемфорд,Стэмфорд,סטמפורד,استمفورد، کنتیکت,ستامفورد,سٹیمفورڈ، کنیکٹیکٹ,स्टॅमफर्ड,स्ट्यामफर्ड,สแตมเฟิร์ด,スタンフォード,斯坦福,스탬퍼드",41.05343,-73.53873,P,PPL,US,,CT,001,73070,,128874,7,16,America/New_York,2017-05-23
771270,3457000,Mogi Guaçu,Mogi Guacu,"Mogi-Guacu,Mogi-Guaçu,Mogy Guassu,Mogy Guassú,Moji-Guacu,Moji-Guaçu,Mozhi-Guasu,mo ji gua su,mogi guraaku,Можи-Гуасу,মোগি গুৱাকু,莫吉瓜苏",-22.3677,-46.94552,P,PPL,BR,,27,3530706,,,128865,,612,America/Sao_Paulo,2016-11-10
2719537,361546,Arish,Arish,"AAC,Al 'Arish,Al Arish,Al `Arish,Al ‘Arīsh,Al-'Arish,Al-Arisch,Al-Arish,Al-Arisz,Al-Arix,Al-‘Arīsh,Alarixe,Aris,Arisas,Arish,Arišas,Aríš,City of Cut Noses,Ehl'-Arish,El Aris,El Arish,El Ariŝ,El Ariş,El'-Arish,El-'Arish,El-Arich,El-‘Arîsh,Rhinocolorum,Rhinocolura,Rhinocorura,Rhinokorura,a li shen,alisi,arishu,el-arishi,Ариш,Ель-Аріш,Эль-Ариш,אל עריש,על אריש,العريش,عریش,ელ-არიში,アリーシュ,阿里什,아리시",31.13159,33.79844,P,PPLA,EG,,27,,,,128855,,15,Africa/Cairo,2017-11-10
8531993,169389,Idlib,Idlib,"Idleb,Idlib,Idlibas,Idlip,adlb,idaliba,ideullibeu,idoribu,mhafzt adlb,yi de li bo,İdlib,İdlip,Ідліб,Идлиб,Իդլիբ,אדלב,إدلب,ادلب,محافظة إدلب,इदलिब,イドリブ,伊德利卜,이들리브",35.93062,36.63393,P,PPLA,SY,,12,,,,128840,,442,Asia/Damascus,2012-01-17
4457086,90708,Sīnah,Sinah,"Sina,Sinah,Sine,Sîne,Sīnah,Sīnā,synt,سينة,سينە",36.80752,43.03831,P,PPL,IQ,,08,9166607,,,128776,,596,Asia/Baghdad,2016-06-22
10384903,5339111,Concord,Concord,"CCR,Concord,Drunken Indian,Konkord,Todos Santos,kang ke de,kankarda,kankwrd  kalyfrnya,konkodo,kwnkwrd,qwnqwrd,Конкорд,קונקורד,كونكورد,کانکورد، کالیفرنیا,کونکورڈ,کونکورڈ، کیلیفورنیا,कन्कर्ड,コンコード,康科德",37.97798,-122.03107,P,PPL,US,,CA,013,,,128667,23,25,America/Los_Angeles,2017-03-09
7990920,553287,Kamyshin,Kamyshin,"Gorad Kamyshyn,Kamishin,Kamisin,Kamixin,Kamiŝin,Kamišin,Kamosin,Kamychine,Kamyschin,Kamyshin,Kamysin,Kamysinas,Kamysjin,Kamyszyn,Kamyšin,Kamyšinas,Kamîșin,Kamõšin,ka mei shen,kamisin,kamuishin,kamyshn,kamyshyn,Горад Камышын,Камишин,Камышин,Камышин балһсн,Կամիշին,كاميشين,کامیشن,کامیشین,カムイシン,卡梅申,카미신",50.09833,45.41601,P,PPL,RU,,84,,,,128626,,73,Europe/Volgograd,2012-01-17
2859501,643492,Oulu,Oulu,"Gorad Oulu,OUL,Ooulou,Oulo,Oulu,Oulu linn,Ovlu,Oŭlo,Uleaborg,Uleoborg,Uleåborg,Uloa,ao lu,awlu,awlw,awlw  fnland,awwlw,oullu,ouru,xow lu,Όουλου,Горад Оўлу,Овлу,Оулу,אואולו,أولو,اوؤلو,اولو، فنلاند,اولُو,โอวลุ,オウル,奥卢,奧盧,오울루",65.01236,25.46816,P,PPLA,FI,,17,171,564,,128618,,15,Europe/Helsinki,2014-09-25
3824513,1270239,Hassan,Hassan,"Hassan,Khasan,ha sang,hasana,Хасан,ಹಾಸನ,哈桑",13.00715,76.0962,P,PPL,IN,,19,574,,,128531,,955,Asia/Kolkata,2014-10-14
7956775,518976,Novocheboksarsk,Novocheboksarsk,"Cene Shupashkar,Novoceboksarsk,Novocheboksarsk,Novotseboksarsk,Novotsjeboksarsk,Novotšeboksarsk,Novoĉeboksarsk,Novočeboksarsk,Nowotscheboksarsk,nobochebogsaleuseukeu,novu~ochebokusarusuku,Çĕнĕ Шупашкар,Новочебоксарск,ノヴォチェボクサルスク,노보체복사르스크",56.11095,47.47755,P,PPL,RU,,16,,,,128468,,105,Europe/Moscow,2012-01-17
3020345,3033123,Besançon,Besancon,"Becoinson,Besancon,Besanson,Besanzon,Besanzón,Besançon,Bezanson,Bezansona,Bezansonas,Gorad Bezanson,Vesuntio,bei sang song,bejhamsom,beujangsong,bexs xngsng,bezansoni,buzanson,byzanswn,byznswn,bzanswn,Μπεζανσόν,Безансон,Бесансон,Горад Безансон,Բեզանսոն,בזאנסון,בעזאנסאן,بزانسون,بيزنسون,بیزانسون,بیسانکاں,बेझाँसों,เบอซ็องซง,ბეზანსონი,ブザンソン,贝桑松,브장송",47.24878,6.01815,P,PPLA2,FR,,27,25,251,25056,128426,,300,Europe/Paris,2016-02-20
10362297,5316428,Surprise,Surprise,"Ennis,Serprajz,Sjurprajz,Sjurpriz,Surprajz,Surprise,sapuraizu,sarpra'ija,se pu lai si,seopeulaijeu,swpryyz,swrbrayz,swrprayz  aryzwna,Серпрайз,Сурпрајз,Сърпрайз,Сюрпрайз,Сюрприз,סופרייז,سوربرايز,سورپرایز، آریزونا,सर्प्राइज,サプライズ,瑟普赖斯,서프라이즈",33.63059,-112.33322,P,PPL,US,,AZ,013,,,128422,358,357,America/Phoenix,2017-03-09
2643720,2498392,El Eulma,El Eulma,"El Eulma,Saint-Arnaud,ZAE",36.15281,5.69016,P,PPL,DZ,,12,,,,128351,,959,Africa/Algiers,2012-01-19
3821237,1266945,Khardah,Khardah,"Khardah,Khardaha",22.71861,88.37806,P,PPL,IN,,28,337,,,128346,,10,Asia/Kolkata,2014-10-14
8275927,102527,Sakakah,Sakakah,"AJF,Sakaka,Sakakah,Sakākā,Skaka,Skâka,sai ka kai,sakaka,skaka,skakh,Сакака,سكاكا,سکاکه,ਸਕਾਕਾ,സകാക,サカーカ,塞卡凱,사카카",29.96974,40.20641,P,PPLA,SA,,20,,,,128332,,555,Asia/Riyadh,2015-12-13
2833148,333772,Jimma,Jimma,"Djimma,Gima,Gimma,JIM,Jima,Jimma,Jīma",7.67344,36.83441,P,PPL,ET,,51,,,,128306,,1719,Africa/Addis_Ababa,2016-10-22
8319156,379149,Al Manāqil,Al Manaqil,"Al Manaqil,Al Manāqil,El Managil,El Manaqil,El Manāqil,Manaqil",14.2459,32.9891,P,PPL,SD,,38,,,,128297,,413,Africa/Khartoum,2012-01-19
3451158,1990589,Teluknaga,Teluknaga,Teluknaga,-6.09889,106.63806,P,PPL,ID,,30,,,,128275,,8,Asia/Jakarta,2012-01-20
3380797,3052009,Győr,Gyor,"Arrabona,D'er,D'jor,D'or,Deras,Djor,Dėras,GJer,Gera,Gjer,Gjur,Gorad Dz'jor,Gyirmot,Gyirmót,Gyor,Gyorszentivan,Győr,Győrszentiván,Iaurinum,Jura,Menfocsanak,Ménfőcsanak,Pinnyed,Pinnyéd,Raab,cexr,diori,dywr,gywr,jeru,jie er,joeleu,Đer,Ģēra,Ђер,Ѓер,Горад Дзьёр,Дьер,Дьйор,Дьор,Дьёр,Дьӧр,גיור,دیؤر,گیور,เจอร์,დიორი,ジェール,杰尔,죄르",47.68333,17.63512,P,PPLA,HU,HU,09,,,,128265,,122,Europe/Budapest,2015-11-11
2713153,355026,Jirjā,Jirja,"Girga,Jirja,Jirjā",26.33826,31.89161,P,PPL,EG,,24,,,,128250,,70,Africa/Cairo,2012-01-19
2305694,3547867,Manzanillo,Manzanillo,"MZO,Mansanil'o,Mansaniljas,Manzanillo,Manzanilo,man sa ni yue,mansanilio,mansaniyo,mnsnyw,mnzanylw  kywba,Манзаниљо,Мансанильо,מנסניו,منزانیلو، کیوبا,მანსანილიო,曼薩尼約,만사니요",20.34173,-77.12126,P,PPLA2,CU,,09,,,,128188,,32,America/Havana,2016-01-07
3807138,1252770,Yavatmāl,Yavatmal,"Yavatmal,Yavatmāl,Yeotmal,Yeotmāl",20.39324,78.13201,P,PPL,IN,,16,510,,,128175,,446,Asia/Kolkata,2015-04-08
3824757,1270484,Hālīsahar,Halisahar,"Halisahar,Halishahar,Hālīsahar",22.93218,88.41859,P,PPL,IN,,28,337,,,128172,,16,Asia/Kolkata,2014-10-14
7934422,496527,Serpukhov,Serpukhov,"Serpoechov,Serpuchov,Serpuchow,Serpuhhov,Serpuhov,Serpukhov,Serpuĥov,Sierpuchow,Sierpukhovo,seleupuhopeu,Серпухов,세르푸호프",54.91578,37.41114,P,PPL,RU,,47,,,,128158,,138,Europe/Moscow,2016-12-20
5399921,2210554,Sirte,Sirte,"Gasr Zaafran,Gasr Zaafrán,Gorad Sirt,Macomades-Euphranta,Qasr Sirt,Qasr Za`faran,Qaşr Sirt,Qaşr Za‘farān,SRX,Sert,Sirt,Sirta,Sirte,Sirto,Surt,Surtaen,Surtas,Surtiaen,Surtiän,Surtän,Syrta,Syrte,Syrti,Szurt,Vilojati Surt,sileute,sirta,srt,su er te,su te,surti,suruto,syrt,Σύρτη,Вилояти Сурт,Горад Сірт,Сирт,Сурт,סירת,سرت,شعبية سرت,सिर्त,სურთი,スルト,苏尔特,蘇爾特,蘇特,시르테",31.20892,16.58866,P,PPLA,LY,,76,,,,128123,,17,Africa/Tripoli,2014-05-29
3798413,293788,Ramat Gan,Ramat Gan,"Gan,Gorad Ramat-Gan,Ramat Gan,Ramat Ganas,Ramat Nkan,Ramat-Gan,Ramat-Qan,la ma gan,lamateugan,ramat-gani,rmat ghan,rmt ghan,rmt gn,Ραμάτ Γκαν,Горад Рамат-Ган,Рамат Ган,Рамат-Ган,רמת גן,رمات غان,رمت غان,رمت گن,რამათ-განი,ラマト・ガン,拉馬干,라마트간",32.08227,34.81065,P,PPL,IL,,05,,,,128095,,57,Asia/Jerusalem,2017-07-05
4899585,1907299,Asaka,Asaka,"Asaka,Asaka-chhi,Asaka-chhī,asaka si,asaka  saytama,asaky,chao xia,chao xia shi,xa sa ka,Асака,آساکا، سایتاما,أساكي,อะซะกะ,朝霞,朝霞市,아사카 시",35.80472,139.60194,P,PPLA2,JP,,34,1865056,,,128058,,25,Asia/Tokyo,2017-07-22
3814771,1260434,Panvel,Panvel,"Panvel,Panwel,pan wei er,pana'oyela,panabela,panaraela,panavela,panvel,panwl,pnwyl,پانول,پنویل,पनवेल,পানওয়েল,পানৱেল,ପାନବେଲ,பன்வேல்,潘韦尔",18.98878,73.11013,P,PPL,IN,,16,520,,,128046,,12,Asia/Kolkata,2014-10-13
7952843,515027,Orekhovo-Borisovo Severnoye,Orekhovo-Borisovo Severnoye,"Orekhovo,Orekhovo-Borisovo Severnoe,Orekhovo-Borisovo Severnoye,Орехово-Борисово Северное",55.61667,37.68333,P,PPLX,RU,,48,490025,,,128000,,151,Europe/Moscow,2016-04-01
7992757,555129,Ivanovskoye,Ivanovskoye,"Ivanovskoe,Ivanovskoye,Ивановское",55.76667,37.83333,P,PPLX,RU,,48,8520891,,,128000,,156,Europe/Moscow,2016-04-01
6199181,1732869,Muar,Muar,"Bandar Maharani,Muar,Muar town,ma po,Муар,麻坡",2.0442,102.5689,P,PPL,MY,,01,,,,127897,,6,Asia/Kuala_Lumpur,2012-01-17
1376907,2289887,Divo,Divo,"Boudougou,DIV,Divas,Divo,di wo,Диво,迪沃",5.83739,-5.35723,P,PPLA2,CI,,95,,,,127867,,147,Africa/Abidjan,2016-05-18
3391156,1622636,Ungaran,Ungaran,"Oengaran,Ungaran,Unggaran",-7.13972,110.405,P,PPLA2,ID,,07,,,,127812,,351,Asia/Jakarta,2016-01-07
1467169,1788081,Xuanzhou,Xuanzhou,"Hsuan-ch'eng,Hsuan-ch'eng-hsien,Hsüan-ch’eng,Hsüan-ch’eng-hsien,Ning-kuo,Ningkwo,Ningkwofu,Suancheng,Suancheng-hsien,Süancheng,Süancheng-hsien,Xuancheng,Xuanzhou",30.9525,118.75528,P,PPL,CN,,01,,,,127758,,25,Asia/Shanghai,2015-07-23
3808670,1254309,Titāgarh,Titagarh,"Titagarh,Titāgarh",22.74252,88.37326,P,PPL,IN,,28,337,,,127751,,10,Asia/Kolkata,2014-10-14
208310,3836846,San Nicolás de los Arroyos,San Nicolas de los Arroyos,"San Nicolas,San Nicolas de los Arroyos,San Nicolás,San Nicolás de los Arroyos,San Nikolas de los Arojos,San Nikolas de los Arojosas,san ni ko lasdelo sxar ro yos,san nykwlas dh lws arwys,san nykwlas dy lws arwyws,sheng ni gu la si,Сан Николас де лос Аройос,סן ניקולאס דה לוס ארוזוס,سان نيكولاس دي لوس آرويوس,سان نیکولاس ده لوس آرویس,ซานนีโกลาสเดโลสอาร์โรโยส,სან-ნიკოლას-დე-ლოს-აროიოსი,圣尼古拉斯",-33.33425,-60.2108,P,PPLA2,AR,,01,06763,,,127742,,28,America/Argentina/Buenos_Aires,2017-11-29
4891105,1858067,Kusatsu,Kusatsu,"Kusacu,Kusatsu,Kusatsu-cho,Kusatsu-chō,Kusatu,Susatsu,cao jin,Кусацу,草津",35.01667,135.96667,P,PPLA2,JP,,35,1858063,,,127680,,102,Asia/Tokyo,2017-07-22
7750339,3090048,Opole,Opole,"Gorad Apole,Opole,Opoli,Opolí,Opolė,Oppein,Oppeln,Uopole,abwlwsky,ao bo lai,awpwl,awpwlh,opolle,opore,xx pxle,Òpòle,Горад Аполе,Ополе,אופולה,أبولوسكي,اوپول,اوپوله,ออปอเล,オポーレ,奥波莱,오폴레",50.67211,17.92533,P,PPLA,PL,,79,1661,166101,,127676,,167,Europe/Warsaw,2015-09-05
